Time,Tinlet,winlet,Toutlet,woutlet,Tout,M_in,Totalenergy,volume_setting,mode
2025/06/14 6:20,22.1575,0.008463007,19.5884,0.007028117,21.9216,0.130379199,201.5,auto,reheat
2025/06/14 6:30,22.2098,0.008446713,19.6795,0.006979558,21.98933333,0.130356113,213.9,auto,reheat
2025/06/14 6:40,22.3087,0.008467554,19.7698,0.007037756,22.14426667,0.130291517,197.7,auto,reheat
2025/06/14 6:50,22.3839,0.008481702,19.7944,0.006990412,22.2752,0.130279319,213.3,auto,reheat
2025/06/14 7:00,22.4559,0.00842681,19.7513,0.006936655,22.39146667,0.130247588,218.4,auto,reheat
2025/06/14 7:10,22.5476,0.00842649,19.915,0.006918541,22.5288,0.130186255,226.1,auto,reheat
2025/06/14 7:20,22.6328,0.008411766,20.0183,0.006931626,22.53493333,0.13016969,225.5,auto,reheat
2025/06/14 7:30,22.7558,0.008496309,20.2046,0.007122892,22.95093333,0.130094654,194.5,auto,reheat
2025/06/14 7:40,22.8855,0.008568662,20.2746,0.007125846,23.01733333,0.130058576,204.3,auto,reheat
2025/06/14 7:50,23.0186,0.008558279,20.5909,0.00714201,23.12933333,0.130000128,208.9,auto,reheat
2025/06/14 8:00,23.1474,0.008495596,20.6297,0.007056017,23.23493333,0.129943617,222.9,auto,reheat
2025/06/14 8:10,23.3091,0.008499804,20.7296,0.007032587,23.6552,0.129872741,227.5,auto,reheat
2025/06/14 8:20,23.4787,0.008556167,20.8072,0.007111696,23.97946667,0.128190899,214.9,auto,reheat
2025/06/14 8:30,23.5575,0.00862971,20.3801,0.00708407,23.99306667,0.129868449,215,auto,reheat
2025/06/14 8:40,23.5878,0.008648866,20.3174,0.007133357,24.1688,0.129229069,208.8,auto,reheat
2025/06/14 8:50,23.6873,0.008640445,20.1026,0.007083833,24.6984,0.133253824,215,auto,reheat
2025/06/14 9:00,23.7626,0.008647476,19.6505,0.00701654,24.99706667,0.132427355,225.7,auto,reheat
2025/06/14 9:10,23.788,0.008657624,19.4479,0.007037263,24.87386667,0.129850947,227.1,auto,reheat
2025/06/14 9:20,23.8262,0.008725829,19.4685,0.00706517,24.85253333,0.127832447,232.7,auto,reheat
2025/06/14 9:30,23.8705,0.008720117,19.6361,0.007113209,24.9152,0.131336852,229.3,auto,reheat
2025/06/14 9:40,23.8841,0.0087007,19.4688,0.007069011,24.80026667,0.133373991,234.4,auto,reheat
2025/06/14 9:50,23.9265,0.008698668,19.6032,0.007072633,24.9672,0.133354955,236,auto,reheat
2025/06/14 10:00,24.0107,0.008680847,19.648,0.007034551,25.29306667,0.13331717,243.7,auto,reheat
2025/06/14 10:10,24.1183,0.008683186,19.6843,0.00703177,25.4344,0.133268914,240.4,auto,reheat
2025/06/14 10:20,24.1493,0.008655021,19.4404,0.0069394,25.26,0.133255017,253.6,auto,reheat
2025/06/14 10:30,24.1793,0.008664167,19.4717,0.006980846,25.34213333,0.133241572,249,auto,reheat
2025/06/14 10:40,24.1832,0.008686915,19.6337,0.007049549,25.12693333,0.133239824,238,auto,reheat
2025/06/14 10:50,24.1728,0.008701639,19.7338,0.007088562,25.19173333,0.133244485,237.4,auto,reheat
2025/06/14 11:00,24.2097,0.008640084,19.7844,0.007047075,25.16506667,0.13322795,237.9,auto,reheat
2025/06/14 11:10,24.2795,0.008727103,19.7418,0.007079032,25.26853333,0.133196686,237.5,auto,reheat
2025/06/14 11:20,24.3688,0.00875845,20.1076,0.007253575,25.40693333,0.133156707,218.5,auto,reheat
2025/06/14 11:30,24.536,0.008851881,20.4185,0.007328447,25.78346667,0.133081919,219.4,auto,reheat
2025/06/14 11:40,24.6774,0.008821978,20.5744,0.00736883,25.82933333,0.133018735,213.5,auto,reheat
2025/06/14 11:50,24.7311,0.008839718,20.5015,0.007366728,25.5112,0.132994753,213,auto,reheat
2025/06/14 12:00,24.7653,0.008839811,20.385,0.007319933,25.592,0.132979486,221.8,auto,reheat
2025/06/14 12:10,24.7718,0.008818246,20.3177,0.007285129,25.49466667,0.134119736,227.8,auto,reheat
2025/06/14 12:20,24.7108,0.008841183,20.1126,0.007248773,25.2712,0.133003817,226.1,auto,reheat
2025/06/14 12:30,24.6126,0.008779354,19.9623,0.007220609,25.04533333,0.133047682,229.2,auto,reheat
2025/06/14 12:40,24.5032,0.008794174,19.7683,0.007219643,24.72026667,0.133096583,227.9,auto,reheat
2025/06/14 12:50,24.3833,0.008807199,19.7107,0.007244657,24.5072,0.133150218,230.7,auto,reheat
2025/06/14 13:00,24.3066,0.008847698,19.4417,0.007187209,24.47653333,0.13318455,235.9,auto,reheat
2025/06/14 13:10,24.2237,0.008765339,19.3602,0.007142468,24.43706667,0.133221679,234.7,auto,reheat
2025/06/14 13:20,24.1491,0.00875953,19.3047,0.007136334,24.28933333,0.133255107,235.3,auto,reheat
2025/06/14 13:30,24.1156,0.008789461,19.2099,0.007131886,24.2112,0.133270124,233.7,auto,reheat
2025/06/14 13:40,24.0898,0.008826214,19.1575,0.007154956,24.05493333,0.133281691,234.9,auto,reheat
2025/06/14 13:50,24.0079,0.008769734,19.1423,0.007152577,23.91013333,0.133318426,233.7,auto,reheat
2025/06/14 14:00,23.9702,0.008846136,19.2792,0.007284271,23.8248,0.131667952,216.4,auto,reheat
2025/06/14 14:10,23.9387,0.008933117,19.0826,0.007298815,23.52266667,0.128180164,206.2,auto,reheat
2025/06/14 14:20,23.8646,0.008979872,18.9999,0.007301839,23.2824,0.124208938,198.9,auto,reheat
2025/06/14 14:30,23.7683,0.008953412,18.9317,0.007322998,22.992,0.123394154,189.6,auto,reheat
2025/06/14 14:40,23.6923,0.008958242,19.116,0.00744323,23.02586667,0.124760916,174.3,auto,reheat
2025/06/14 14:50,23.6478,0.008997468,19.0735,0.007493795,22.98213333,0.129724531,176.5,auto,reheat
2025/06/14 15:00,23.5681,0.008955769,19.0052,0.00749764,22.72826667,0.129759377,173.9,auto,reheat
2025/06/14 15:10,23.4534,0.008928879,19.0005,0.007510867,22.67946667,0.129809555,169.8,auto,reheat
2025/06/14 15:20,23.4029,0.00893677,19.0823,0.007558238,22.5856,0.12983166,165.9,auto,reheat
2025/06/14 15:30,23.3161,0.00882572,18.8207,0.007364656,22.46373333,0.129869674,183,auto,reheat
2025/06/14 15:40,23.2023,0.008712604,18.5148,0.007228955,22.39093333,0.129919543,190.2,auto,reheat
2025/06/14 15:50,23.0895,0.008711903,18.6157,0.007340662,22.24266667,0.129969013,168.8,auto,reheat
2025/06/14 16:10,22.9332,0.008770097,18.6212,0.007362833,22.028,0.130037622,167.4,auto,reheat
2025/06/14 16:20,22.8596,0.008747808,18.5082,0.007301749,21.9552,0.130069955,174.5,auto,reheat
2025/06/14 16:30,22.7741,0.008735163,18.3249,0.007215695,21.92906667,0.130107536,183.6,auto,reheat
2025/06/14 16:40,22.6888,0.008707759,18.1485,0.007192695,21.89226667,0.13014505,182.8,auto,reheat
2025/06/14 16:50,22.5945,0.00871178,18.2668,0.007311875,21.9424,0.130186547,173.1,auto,reheat
2025/06/14 17:00,22.5305,0.008761234,18.1224,0.007232823,21.99173333,0.130214726,185.9,auto,reheat
2025/06/14 17:10,22.4598,0.008737268,18.0683,0.007213368,21.9688,0.130245869,185.2,auto,reheat
2025/06/14 17:20,22.388,0.008729153,18.1629,0.007260627,21.9504,0.127092443,176,auto,reheat
2025/06/14 17:30,22.3549,0.008797443,18.1903,0.007273065,21.98426667,0.124110079,179.5,auto,reheat
2025/06/14 17:40,22.3224,0.0088401,18.2506,0.007344942,22.01173333,0.123872233,163.5,auto,reheat
2025/06/14 17:50,22.2904,0.008893884,18.3115,0.00745108,21.8672,0.123592203,154.7,auto,reheat
2025/06/14 18:00,22.2527,0.009022465,18.3293,0.007500201,21.71653333,0.120756839,150.8,auto,reheat
2025/06/14 18:10,22.2294,0.009077435,18.6541,0.007544919,21.63466667,0.123051674,156.8,auto,reheat
2025/06/14 18:20,22.2245,0.009099444,18.6342,0.007552744,21.5312,0.122990829,158.3,auto,reheat
2025/06/14 18:30,22.2262,0.009183304,18.8305,0.007640682,21.51093333,0.123807747,154.4,auto,reheat
2025/06/14 18:40,22.2304,0.009250073,18.845,0.007752682,21.53413333,0.123931782,143.2,auto,reheat
2025/06/14 18:50,22.2025,0.009293913,18.8457,0.007755759,21.53146667,0.12381769,150.6,auto,reheat
2025/06/14 19:00,22.1861,0.009325664,18.8491,0.007763328,21.5024,0.123740673,150.4,auto,reheat
2025/06/14 19:10,22.1685,0.009387887,18.8435,0.007779789,21.4168,0.122636688,153.6,auto,reheat
2025/06/14 19:20,22.1938,0.009338931,19.2868,0.007685111,21.43493333,0.12757436,176.1,auto,reheat
2025/06/14 19:30,22.2049,0.009260298,19.3603,0.007726245,21.4152,0.130358275,169.4,auto,reheat
2025/06/14 19:40,22.2048,0.009287742,19.393,0.007699545,21.42293333,0.130358319,172.5,auto,reheat
2025/06/14 19:50,22.1823,0.009261439,19.3263,0.007709397,21.3552,0.13036825,168.8,auto,reheat
2025/06/14 20:00,22.1637,0.009289501,19.1579,0.007726702,21.23093333,0.127503442,164,auto,reheat
2025/06/14 20:10,22.1491,0.009399746,19.2827,0.007838393,21.12533333,0.125245091,154,auto,reheat
2025/06/14 20:20,22.1455,0.009509924,19.2286,0.007880351,21.0928,0.124974006,155.2,auto,reheat
2025/06/14 20:30,22.1324,0.009463794,19.1352,0.007768431,21.01573333,0.126804019,173,auto,reheat
2025/06/14 20:40,22.1063,0.00948313,19.1495,0.007794471,20.98133333,0.123983872,167.6,auto,reheat
2025/06/14 20:50,22.1022,0.009510696,19.232,0.007805247,20.96346667,0.12406949,167.6,auto,reheat
2025/06/14 21:00,22.1017,0.009541742,19.1484,0.007803157,21.00613333,0.12524419,170.1,auto,reheat
2025/06/14 21:10,22.0904,0.009587874,19.2222,0.007875115,21.03066667,0.124074448,161.6,auto,reheat
2025/06/14 21:20,22.1,0.009614153,19.1875,0.007871705,21.0176,0.124615733,166.3,auto,reheat
2025/06/14 21:30,22.083,0.009639806,19.3792,0.008038091,21.0544,0.12435024,150.8,auto,reheat
2025/06/14 21:40,22.0783,0.0097475,19.5126,0.008106241,21.112,0.125526838,151.4,auto,reheat
2025/06/14 21:50,22.0687,0.009677548,19.3791,0.008013876,21.18373333,0.126558701,161.1,auto,reheat
2025/06/14 22:00,22.0726,0.009777554,19.4724,0.008094938,21.2264,0.125948761,155.8,auto,reheat
2025/06/14 22:10,22.0849,0.009801262,19.4807,0.00811134,21.29066667,0.126509817,158.2,auto,reheat
2025/06/14 22:20,22.095,0.009768237,19.5989,0.008032588,21.456,0.130406798,179.5,auto,reheat
2025/06/14 22:30,22.1155,0.00983772,19.7501,0.008094959,21.67386667,0.130397744,173.9,auto,reheat
2025/06/14 22:40,22.1515,0.009860705,19.9323,0.008132009,21.85413333,0.130381848,173.4,auto,reheat
2025/06/14 22:50,22.1905,0.009960864,19.9575,0.008178634,21.9808,0.130364631,174.7,auto,reheat
2025/06/14 23:00,22.2614,0.009978291,20.1667,0.008188864,22.04586667,0.130312379,184.2,auto,reheat
2025/06/14 23:10,22.3104,0.01005062,20.0769,0.008232805,22.11253333,0.130311728,180.2,auto,reheat
2025/06/14 23:20,22.3381,0.010095201,20.0616,0.008226522,22.18533333,0.130299512,186.4,auto,reheat
2025/06/14 23:30,22.3731,0.010178852,20.1339,0.00829268,22.4088,0.13028408,186.3,auto,reheat
2025/06/14 23:40,22.3882,0.010207926,20.066,0.008302368,22.4728,0.130277423,181.7,auto,reheat
2025/06/14 23:50,22.4276,0.010191529,20.2235,0.0083039,22.46933333,0.130260058,182.8,auto,reheat
