Time,Tout,RHout,Tevp1,Tevp2,Tevp3,Totalenergy,Tcndin,Tcndout,Txiru,RHxiru,Tchuichu,RHchuichu,M_in,Xchuichu,Xxiru,Q_latent,Q_sensible,Q_total,mode,temp_setting,volume_setting,mode_real
2025/06/14 0:00,22.16426667,68.37816667,3.98,25.34833333,26.225,195.2,25.78666667,27.93916667,22.5668,47.24275,19.4624,47.80441667,0.123853623,0.006738459,0.008076961,414.6130036,386.4141985,801.0272021,dry,,auto,reheat
2025/06/14 0:10,22.13493333,68.355,4.273333333,25.52,26.38833333,194.4,25.95416667,28.13,22.5132,47.23875,19.5393,47.65508333,0.123897023,0.006749713,0.008049661,402.8073267,370.2968491,773.1041758,dry,,auto,reheat
2025/06/14 0:20,22.09973333,68.484,4.008333333,25.55166667,26.44833333,202.6,26,28.25833333,22.5114,47.14391667,19.6302,47.13983333,0.123939665,0.006714022,0.008032409,408.6644177,358.8805156,767.5449333,dry,,auto,reheat
2025/06/14 0:30,22.04826667,68.59333333,4.09,25.23166667,26.13333333,190.1,25.6825,27.82416667,22.487,47.23441667,19.4636,47.79116667,0.123928948,0.006737125,0.00803595,402.5630959,376.560553,779.1236489,dry,,auto,reheat
2025/06/14 0:40,22.01866667,68.94933333,4.21,25.14833333,26.015,188.1,25.58166667,27.67666667,22.4441,47.23475,19.4214,47.85191667,0.123946934,0.00672783,0.008014798,398.9463309,376.5265175,775.4728484,dry,,auto,reheat
2025/06/14 0:50,21.9776,69.83916667,4.313333333,24.99666667,25.89333333,184.4,25.445,27.475,22.4047,47.38266667,19.3882,48.10766667,0.123963456,0.006750151,0.008020715,393.9151339,375.8047143,769.7198482,dry,,auto,reheat
2025/06/14 1:00,21.91733333,71.06116667,4.208333333,24.98666667,25.86166667,182.7,25.42416667,27.49083333,22.3609,47.772,19.271,48.52541667,0.12393992,0.006759406,0.008065687,404.9110158,384.875987,789.7870028,dry,,auto,reheat
2025/06/14 1:10,21.872,71.31233333,4.22,25.06333333,25.98,187.8,25.52166667,27.63583333,22.3407,47.91225,19.2444,48.56883333,0.123948392,0.006754115,0.008079612,410.900337,385.6991591,796.5994961,dry,,auto,reheat
2025/06/14 1:20,21.86586667,72.34233333,3.883333333,24.895,25.79666667,191.8,25.34583333,27.39833333,22.2949,48.12825,19.1675,48.68916667,0.124009528,0.006738279,0.008093601,420.3493196,389.7653593,810.1146789,dry,,auto,reheat
2025/06/14 1:30,21.76853333,75.106,3.938333333,24.85833333,25.77333333,195,25.31583333,27.44916667,22.2526,48.60491667,19.1957,49.04375,0.124006321,0.006800032,0.008153527,419.767839,380.9688608,800.7366998,dry,,auto,reheat
2025/06/14 1:40,21.7144,75.74033333,4.126666667,24.66333333,25.62,193.7,25.14166667,27.28833333,22.2221,48.81166667,19.0304,49.56041667,0.128359124,0.006801169,0.008173278,440.3687628,411.725177,852.0939398,dry,,auto,reheat
2025/06/14 1:50,21.65973333,75.92833333,4.963333333,24.48166667,25.42,180.3,24.95083333,27.015,22.1436,49.06533333,19.1243,50.03633333,0.130385336,0.006908025,0.008176577,413.6666629,395.6403822,809.3070451,dry,,auto,reheat
2025/06/14 2:00,21.67226667,75.29583333,4.266666667,24.93666667,25.92333333,198,25.43,27.71916667,22.1252,49.11016667,19.2414,49.13966667,0.130393461,0.006833062,0.008174864,437.5803419,377.908685,815.4890269,dry,,auto,reheat
2025/06/14 2:10,21.68666667,75.50683333,4.045,24.71166667,25.69,193.7,25.20083333,27.375,22.1125,49.21375,19.1209,49.38925,0.127064339,0.0068161,0.008185912,435.2257712,381.9355586,817.1613298,dry,,auto,reheat
2025/06/14 2:20,21.66533333,75.924,4.396666667,24.86,25.83833333,191.6,25.34916667,27.60583333,22.1114,49.31291667,19.2308,49.39991667,0.126938939,0.006865108,0.008202056,424.2692649,367.6033944,791.8726593,dry,,auto,reheat
2025/06/14 2:30,21.64693333,76.20666667,4.211666667,24.79333333,25.77833333,197.2,25.28583333,27.45666667,22.1034,49.48925,19.2577,49.27391667,0.1276764,0.006858815,0.008227702,437.1167585,365.2381504,802.3549089,dry,,auto,reheat
2025/06/14 2:40,21.6536,76.414,4.181666667,24.71666667,25.67333333,188.7,25.195,27.37083333,22.0815,49.78033333,19.1827,49.68141667,0.124392815,0.006883727,0.008265563,429.876745,362.3941799,792.2709249,dry,,auto,reheat
2025/06/14 2:50,21.66453333,76.588,4.193333333,24.94333333,25.93,193.9,25.43666667,27.66916667,22.0751,49.99175,19.265,49.57366667,0.12412283,0.0069043,0.008297849,432.6013066,350.5414539,783.1427605,dry,,auto,reheat
2025/06/14 3:00,21.63866667,76.85216667,4.321666667,24.9,25.88833333,193.4,25.39416667,27.61416667,22.0599,49.95825,19.3299,49.31275,0.125786305,0.006895527,0.0082844,436.961319,345.1824143,782.1437333,dry,,auto,reheat
2025/06/14 3:10,21.63813333,77.07016667,4.245,24.70166667,25.685,189.6,25.19333333,27.37916667,22.0617,50.25891667,19.1324,50.05675,0.124547995,0.006914402,0.008335884,442.8038751,366.6494069,809.4532821,dry,,auto,reheat
2025/06/14 3:20,21.6248,77.13166667,5.096666667,24.93666667,25.86666667,178.9,25.40166667,27.51333333,22.0434,50.48333333,19.3644,50.00375,0.124954274,0.007008665,0.008364141,423.6089391,336.2923183,759.9012574,dry,,auto,reheat
2025/06/14 3:30,21.63413333,77.403,4.946666667,24.755,25.72,181.7,25.2375,27.46333333,22.0493,50.57275,19.3635,50.127,0.128538962,0.007025869,0.008382208,435.8632072,346.8192055,782.6824127,dry,,auto,reheat
2025/06/14 3:40,21.62613333,77.71366667,4.031666667,25.12166667,26.13166667,202.5,25.62666667,27.94666667,22.0423,50.83483333,19.2529,49.79558333,0.125961647,0.006930088,0.008422576,470.1163053,353.0383253,823.1546306,dry,,auto,reheat
2025/06/14 3:50,21.5928,78.24366667,4.225,24.975,25.94666667,194,25.46083333,27.70333333,22.0335,50.85716667,19.1768,50.07616667,0.124475963,0.006936418,0.008421755,462.3351516,357.4128496,819.7480011,dry,,auto,reheat
2025/06/14 4:00,21.58293333,78.53016667,4.066666667,25.215,26.18666667,200.4,25.70083333,27.91666667,22.0278,50.76783333,19.2328,49.584,0.124981886,0.006891771,0.008403802,472.6720111,351.228742,823.9007531,dry,,auto,reheat
2025/06/14 4:10,21.59066667,78.41516667,4.176666667,25.215,26.21166667,199.4,25.71333333,28.0975,22.0279,50.67641667,19.2263,49.66875,0.125065757,0.006900429,0.008388522,465.4765487,352.148372,817.6249207,dry,,auto,reheat
2025/06/14 4:20,21.59546667,78.128,4.538333333,25.065,26.04166667,193.1,25.55333333,27.79,22.0393,50.93433333,19.3139,50.00133333,0.125123877,0.006986242,0.008437735,454.0275435,342.7241594,796.7517029,dry,,auto,reheat
2025/06/14 4:30,21.59306667,78.1505,4.791666667,24.96833333,25.91,183.2,25.43916667,27.75833333,22.0303,51.34475,19.5015,50.18358333,0.124540275,0.007095308,0.00850193,438.0383859,316.4742312,754.5126171,dry,,auto,reheat
2025/06/14 4:40,21.57466667,78.6705,4.14,25.02666667,26.03,200,25.52833333,27.805,22.0348,51.19541667,19.3624,49.84858333,0.12556631,0.006985498,0.00847921,469.0832359,337.173842,806.257078,dry,,auto,reheat
2025/06/14 4:50,21.59173333,78.9465,4.291666667,24.77166667,25.76333333,190.7,25.2675,27.415,22.0107,51.29883333,19.1656,50.61625,0.124149905,0.007007198,0.008483945,458.5296135,354.9934072,813.5230206,dry,,auto,reheat
2025/06/14 5:00,21.5816,79.17483333,4.081666667,25.3,26.33,204.9,25.815,28.18333333,21.9988,51.34225,19.3011,49.96575,0.12407099,0.006975206,0.008484966,468.4817102,336.378881,804.8605912,dry,,auto,reheat
2025/06/14 5:10,21.60613333,79.12683333,4.801666667,24.76,25.725,184,25.2425,27.39666667,22.0199,51.379,19.2661,50.57858333,0.126285896,0.007045267,0.008502197,460.5147298,349.6254597,810.1401895,dry,,auto,reheat
2025/06/14 5:20,21.62373333,79.01933333,4.781666667,24.64,25.59666667,177.9,25.11833333,27.24666667,22.0265,52.00125,19.2628,51.22966667,0.125695708,0.007136537,0.008610118,463.2157132,349.0523334,812.2680466,dry,,auto,reheat
2025/06/14 5:30,21.6344,78.715,4.23,25.13333333,26.13166667,200.7,25.6325,27.88166667,22.0346,51.75408333,19.2044,50.5325,0.125167788,0.007012522,0.008572916,488.5358109,356.0806621,844.616473,dry,,auto,reheat
2025/06/14 5:40,21.6392,78.4275,4.585,25.04166667,26.07166667,194.8,25.55666667,27.9625,22.0478,51.3345,19.254,50.38758333,0.129148002,0.007014183,0.008509408,482.7408445,362.4893398,845.2301843,dry,,auto,reheat
2025/06/14 5:50,21.69253333,78.09683333,4.405,24.98333333,26.03333333,200,25.50833333,27.9675,22.0637,51.19283333,19.3659,50.03158333,0.130420625,0.007013138,0.008493952,483.0144564,353.6076711,836.6221275,dry,,auto,reheat
2025/06/14 6:00,21.7992,77.44816667,4.076666667,25.22333333,26.3,209,25.76166667,28.2875,22.0791,51.1095,19.3304,49.75858333,0.129176214,0.006958944,0.00848799,494.0935415,356.8513843,850.9449258,dry,,auto,reheat
2025/06/14 6:10,21.84853333,77.00416667,4.505,25.13833333,26.195,199.6,25.66666667,28.1225,22.1098,50.77466667,19.4102,49.75758333,0.130400262,0.006993729,0.008447669,474.1748815,353.7891541,827.9640357,dry,,auto,reheat
2025/06/14 6:20,21.9216,76.32216667,4.535,25.155,26.20833333,201.5,25.68166667,28.08583333,22.1575,50.71791667,19.5884,49.44666667,0.130379199,0.007028117,0.008463007,467.8865314,336.631887,804.5184184,dry,,auto,reheat
2025/06/14 6:30,21.98933333,76.1195,4.375,25.695,26.79666667,213.9,26.24583333,28.90416667,22.2098,50.46083333,19.6795,48.83625,0.130356113,0.006979558,0.008446713,478.3222124,331.4899205,809.8121329,dry,,auto,reheat
2025/06/14 6:40,22.14426667,75.655,4.811666667,25.38833333,26.43833333,197.7,25.91333333,28.42416667,22.3087,50.27908333,19.7698,48.96,0.130291517,0.007037756,0.008467554,465.9168629,332.4537483,798.3706112,dry,,auto,reheat
2025/06/14 6:50,22.2752,74.79516667,4.356666667,25.765,26.85166667,213.3,26.30833333,28.9125,22.3839,50.13275,19.7944,48.55841667,0.130279319,0.006990412,0.008481702,485.903815,339.0447083,824.9485233,dry,,auto,reheat
2025/06/14 7:00,22.39146667,74.4555,4.34,25.86666667,26.94833333,218.4,26.4075,29.085,22.4559,49.59483333,19.7513,48.31875,0.130247588,0.006936655,0.00842681,485.4175708,354.028968,839.4465387,dry,,auto,reheat
2025/06/14 7:10,22.5288,73.35716667,4.16,26.22833333,27.36,226.1,26.79416667,29.60083333,22.5476,49.3175,19.915,47.70975,0.130186255,0.006918541,0.00842649,490.9848559,344.4439498,835.4288057,dry,,auto,reheat
2025/06/14 7:20,22.53493333,73.3015,4.143333333,26.105,27.24666667,225.5,26.67583333,29.37166667,22.6328,48.97816667,20.0183,47.49483333,0.13016969,0.006931626,0.008411766,481.8655132,342.0302113,823.8957244,dry,,auto,reheat
2025/06/14 7:30,22.95093333,71.90616667,5.496666667,25.985,27.025,194.5,26.505,29.03666667,22.7558,49.096,20.2046,48.23033333,0.130094654,0.007122892,0.008496309,446.868088,333.5571527,780.4252407,dry,,auto,reheat
2025/06/14 7:40,23.01733333,70.87483333,5.085,26.11333333,27.195,204.3,26.65416667,29.2375,22.8855,49.12058333,20.2746,48.04008333,0.130058576,0.007125846,0.008568662,469.3141268,341.2679112,810.582038,dry,,auto,reheat
2025/06/14 7:50,23.12933333,70.3375,5.03,26.54333333,27.66,208.9,27.10166667,29.72333333,23.0186,48.66825,20.5909,47.21733333,0.130000128,0.00714201,0.008558279,460.470239,317.1794753,777.6497143,dry,,auto,reheat
2025/06/14 8:00,23.23493333,68.74033333,4.77,26.86666667,27.99666667,222.9,27.43166667,30.10666667,23.1474,47.9415,20.6297,46.54366667,0.129943617,0.007056017,0.008495596,467.848494,328.7968745,796.6453685,dry,,auto,reheat
2025/06/14 8:10,23.6552,67.06516667,4.485,26.99333333,28.12833333,227.5,27.56083333,30.325,23.3091,47.49808333,20.7296,46.10508333,0.129872741,0.007032587,0.008499804,476.5680351,336.6811091,813.2491443,dry,,auto,reheat
2025/06/14 8:20,23.97946667,65.25016667,4.915,26.72166667,27.80166667,214.9,27.26166667,29.82583333,23.4787,47.32125,20.8072,46.40075,0.128190899,0.007111696,0.008556167,463.0969275,344.1733775,807.270305,dry,,auto,reheat
2025/06/14 8:30,23.99306667,64.624,4.401666667,26.275,27.35333333,215,26.81416667,29.2425,23.5575,47.49633333,20.3801,47.45225,0.129868449,0.00708407,0.00862971,501.8542722,414.4522263,916.3064985,dry,,auto,reheat
2025/06/14 8:40,24.1688,63.79533333,4.795,26.13166667,27.18666667,208.8,26.65916667,28.955,23.5878,47.5135,20.3174,47.96233333,0.129229069,0.007133357,0.008648866,489.779467,424.7334171,914.512884,dry,,auto,reheat
2025/06/14 8:50,24.6984,61.05466667,4.235,25.77666667,26.83166667,215,26.30416667,28.58083333,23.6873,47.18425,20.1026,48.27058333,0.133253824,0.007083833,0.008640445,518.7363049,479.9883567,998.7246616,dry,,auto,reheat
2025/06/14 9:00,24.99706667,59.90016667,3.756666667,25.37666667,26.43666667,225.7,25.90666667,28.12166667,23.7626,47.00858333,19.6505,49.17733333,0.132427355,0.00701654,0.008647476,540.1552048,547.4484305,1087.603635,dry,,auto,reheat
2025/06/14 9:10,24.87386667,60.89866667,3.888333333,25.07,26.13,227.1,25.6,27.66083333,23.788,46.99091667,19.4479,49.94458333,0.129850947,0.007037263,0.008657624,526.1972976,566.4521384,1092.649436,dry,,auto,reheat
2025/06/14 9:20,24.85253333,61.41983333,3.498333333,25.13833333,26.21166667,232.7,25.675,27.79166667,23.8262,47.24733333,19.4685,50.07641667,0.127832447,0.00706517,0.008725829,530.9148943,559.8344074,1090.749302,dry,,auto,reheat
2025/06/14 9:30,24.9152,60.9915,3.993333333,25.10666667,26.13,229.3,25.61833333,27.70416667,23.8705,47.09116667,19.6361,49.89025,0.131336852,0.007113209,0.008720117,527.7265463,558.863309,1086.589855,dry,,auto,reheat
2025/06/14 9:40,24.80026667,61.17966667,3.785,25.01666667,26.08833333,234.4,25.5525,27.69666667,23.8841,46.94933333,19.4688,50.10266667,0.133373991,0.007069011,0.0087007,544.2797926,591.8306936,1136.110486,dry,,auto,reheat
2025/06/14 9:50,24.9672,60.82883333,3.835,25.18666667,26.25666667,236,25.72166667,27.87333333,23.9265,46.819,19.6032,49.71083333,0.133354955,0.007072633,0.008698668,542.3163036,579.4158441,1121.732148,dry,,auto,reheat
2025/06/14 10:00,25.29306667,59.37733333,3.828333333,25.51333333,26.575,243.7,26.04416667,28.30833333,24.0107,46.48866667,19.648,49.30916667,0.13331717,0.007034551,0.008680847,548.9187731,584.531283,1133.450056,dry,,auto,reheat
2025/06/14 10:10,25.4344,58.9395,3.868333333,25.51333333,26.56666667,240.4,26.04,28.26,24.1183,46.20125,19.6843,49.17858333,0.133268914,0.00703177,0.008683186,550.4259779,593.8683391,1144.294317,dry,,auto,reheat
2025/06/14 10:20,25.26,59.71633333,3.008333333,25.36166667,26.50666667,253.6,25.93416667,28.2,24.1493,45.96783333,19.4404,49.28133333,0.133255017,0.0069394,0.008655021,571.7663091,630.6219069,1202.388216,dry,,auto,reheat
2025/06/14 10:30,25.34213333,59.64083333,3.461666667,25.4,26.54333333,249,25.97166667,28.395,24.1793,45.933,19.4717,49.47458333,0.133241572,0.006980846,0.008664167,560.9456786,630.3846636,1191.330342,dry,,auto,reheat
2025/06/14 10:40,25.12693333,60.20483333,3.813333333,25.26,26.33333333,238,25.79666667,28.0525,24.1832,46.04116667,19.6337,49.45675,0.133239824,0.007049549,0.008686915,545.6239612,609.2054954,1154.829457,dry,,auto,reheat
2025/06/14 10:50,25.19173333,60.6445,3.945,25.39333333,26.45666667,237.4,25.925,28.14,24.1728,46.14683333,19.7338,49.41866667,0.133244485,0.007088562,0.008701639,537.5488941,594.4298059,1131.9787,dry,,auto,reheat
2025/06/14 11:00,25.16506667,58.69183333,3.87,25.415,26.46833333,237.9,25.94166667,28.205,24.2097,45.72358333,19.7844,48.97883333,0.13322795,0.007047075,0.008640084,530.7954805,592.5214525,1123.316933,dry,,auto,reheat
2025/06/14 11:10,25.26853333,60.7035,3.895,25.445,26.50166667,237.5,25.97333333,28.27333333,24.2795,45.9845,19.7418,49.32841667,0.133196686,0.007079032,0.008727103,549.0137316,607.4286063,1156.442338,dry,,auto,reheat
2025/06/14 11:20,25.40693333,59.42583333,5.313333333,25.67,26.64833333,218.5,26.15916667,28.36583333,24.3688,45.90116667,20.1076,49.39275,0.133156707,0.007253575,0.00875845,501.1641078,570.2469767,1071.411085,dry,,auto,reheat
2025/06/14 11:30,25.78346667,57.70916667,5.196666667,25.84333333,26.79166667,219.4,26.3175,28.36666667,24.536,45.92216667,20.4185,48.95166667,0.133081919,0.007328447,0.008851881,507.0555438,550.7023895,1057.757933,dry,,auto,reheat
2025/06/14 11:40,25.82933333,56.152,5.605,25.91833333,26.84333333,213.5,26.38083333,28.37916667,24.6774,45.38341667,20.5744,48.74633333,0.133018735,0.00736883,0.008821978,483.432679,548.5052372,1031.937916,dry,,auto,reheat
2025/06/14 11:50,25.5112,57.39033333,5.403333333,25.72,26.665,213,26.1925,28.13,24.7311,45.32775,20.5015,48.95191667,0.132994753,0.007366728,0.008839718,489.9452506,565.3268702,1055.272121,dry,,auto,reheat
2025/06/14 12:00,25.592,57.76183333,5.101666667,25.83,26.80833333,221.8,26.31916667,28.41416667,24.7653,45.23575,20.385,48.99658333,0.132979486,0.007319933,0.008839811,505.483751,585.4023606,1090.886112,dry,,auto,reheat
2025/06/14 12:10,25.49466667,58.38,4.935,25.73833333,26.745,227.8,26.24166667,28.32833333,24.7718,45.10933333,20.3177,48.96983333,0.134119736,0.007285129,0.008818246,514.1904625,600.4516451,1114.642108,dry,,auto,reheat
2025/06/14 12:20,25.2712,59.91816667,4.61,25.57666667,26.61833333,226.1,26.0975,28.12083333,24.7108,45.39025,20.1126,49.3495,0.133003817,0.007248773,0.008841183,529.7041938,614.6368033,1144.340997,dry,,auto,reheat
2025/06/14 12:30,25.04533333,60.54483333,4.505,25.35833333,26.41833333,229.2,25.88833333,27.89583333,24.6126,45.34275,19.9623,49.62008333,0.133047682,0.007220609,0.008779354,518.6764568,621.8044878,1140.480945,dry,,auto,reheat
2025/06/14 12:40,24.72026667,63.62466667,4.421666667,25.09666667,26.17166667,227.9,25.63416667,27.54,24.5032,45.71675,19.7683,50.21433333,0.133096583,0.007219643,0.008794174,524.1194303,633.3492573,1157.468688,dry,,auto,reheat
2025/06/14 12:50,24.5072,65.66933333,4.268333333,24.98166667,26.03833333,230.7,25.51,27.45166667,24.3833,46.11341667,19.7107,50.56758333,0.133150218,0.007244657,0.008807199,520.3402562,625.2687398,1145.608996,dry,,auto,reheat
2025/06/14 13:00,24.47653333,65.68866667,3.888333333,24.89666667,26.00333333,235.9,25.45,27.45333333,24.3066,46.53566667,19.4417,51.01733333,0.13318455,0.007187209,0.008847698,553.0997031,651.1691582,1204.268861,dry,,auto,reheat
2025/06/14 13:10,24.43706667,65.79033333,3.805,24.78666667,25.90166667,234.7,25.34416667,27.42333333,24.2237,46.33841667,19.3602,50.96083333,0.133221679,0.007142468,0.008765339,540.7204629,651.1634976,1191.88396,dry,,auto,reheat
2025/06/14 13:20,24.28933333,66.38233333,3.818333333,24.75833333,25.87166667,235.3,25.315,27.40833333,24.1491,46.51583333,19.3047,51.09366667,0.133255107,0.007136334,0.00875953,540.9639052,648.7685353,1189.73244,dry,,auto,reheat
2025/06/14 13:30,24.2112,67.2015,3.796666667,24.675,25.79166667,233.7,25.23333333,27.24666667,24.1156,46.7665,19.2099,51.36458333,0.133270124,0.007131886,0.008789461,552.48357,657.0517755,1209.535346,dry,,auto,reheat
2025/06/14 13:40,24.05493333,67.92133333,3.788333333,24.59166667,25.7,234.9,25.14583333,27.14916667,24.0898,47.032,19.1575,51.698,0.133281691,0.007154956,0.008826214,557.0927154,660.6723258,1217.765041,dry,,auto,reheat
2025/06/14 13:50,23.91013333,68.693,3.8,24.55333333,25.64166667,233.7,25.0975,27.02,24.0079,46.96583333,19.1423,51.7295,0.133318426,0.007152577,0.008769734,539.2076016,651.9174781,1191.12508,dry,,auto,reheat
2025/06/14 14:00,23.8248,69.43016667,4.56,24.375,25.38833333,216.4,24.88166667,26.68916667,23.9702,47.4765,19.2792,52.22241667,0.131667952,0.007284271,0.008846136,514.3978385,620.5183087,1134.916147,dry,,auto,reheat
2025/06/14 14:10,23.52266667,72.02266667,4.141666667,24.29,25.27833333,206.2,24.78416667,26.4425,23.9387,48.02791667,19.0826,52.97191667,0.128180164,0.007298815,0.008933117,523.9286604,625.5400286,1149.468689,dry,,auto,reheat
2025/06/14 14:20,23.2824,72.16583333,4.163333333,24.24833333,25.185,198.9,24.71666667,26.36166667,23.8646,48.49116667,18.9999,53.26766667,0.124208938,0.007301839,0.008979872,521.1286165,607.2555607,1128.384177,dry,,auto,reheat
2025/06/14 14:30,22.992,71.568,4.298333333,24.03166667,24.93,189.6,24.48083333,26.01,23.7683,48.63116667,18.9317,53.64866667,0.123394154,0.007322998,0.008953412,503.1598407,599.7919692,1102.95181,dry,,auto,reheat
2025/06/14 14:40,23.02586667,72.188,5.286666667,23.98,24.86,174.3,24.42,25.87583333,23.6923,48.88033333,19.116,53.89341667,0.124760916,0.00744323,0.008958242,472.6422719,573.5802198,1046.222492,dry,,auto,reheat
2025/06/14 14:50,22.98213333,73.77266667,5.175,23.84,24.70833333,176.5,24.27416667,25.7525,23.6478,49.22316667,19.0735,54.4015,0.129724531,0.007493795,0.008997468,487.8531311,596.3663163,1084.219447,dry,,auto,reheat
2025/06/14 15:00,22.72826667,74.02666667,5.258333333,23.71166667,24.57833333,173.9,24.145,25.615,23.5681,49.23383333,19.0052,54.66058333,0.129759377,0.00749764,0.008955769,473.2026237,595.0395326,1068.242156,dry,,auto,reheat
2025/06/14 15:10,22.67946667,74.76816667,5.328333333,23.64833333,24.50166667,169.8,24.075,25.53583333,23.4534,49.42933333,19.0005,54.7725,0.129809555,0.007510867,0.008928879,460.3631387,580.919153,1041.282292,dry,,auto,reheat
2025/06/14 15:20,22.5856,73.34916667,5.716666667,23.64,24.475,165.9,24.0575,25.495,23.4029,49.62325,19.0823,54.833,0.12983166,0.007558238,0.00893677,447.6218589,563.7554395,1011.377298,dry,,auto,reheat
2025/06/14 15:30,22.46373333,73.35883333,4.586666667,23.57833333,24.5,183,24.03916667,25.57916667,23.3161,49.27216667,18.8207,54.32316667,0.129869674,0.007364656,0.00882572,474.5602015,586.736249,1061.296451,dry,,auto,reheat
2025/06/14 15:40,22.39093333,74.04916667,4.208333333,23.53666667,24.45166667,190.2,23.99416667,25.60333333,23.2023,48.98566667,18.5148,54.36725,0.129919543,0.007228955,0.008712604,482.0799028,612.0423578,1094.122261,dry,,auto,reheat
2025/06/14 15:50,22.24266667,75.85016667,5.286666667,23.31,24.14333333,168.8,23.72666667,25.17916667,23.0895,49.31766667,18.6157,54.8495,0.129969013,0.007340662,0.008711903,445.724809,584.362011,1030.08682,dry,,auto,reheat
2025/06/14 16:00,22.07466667,77.25183333,5.161666667,23.27666667,24.12,166.4,23.69833333,25.19333333,22.991,49.79908333,18.5868,55.17083333,0.130012243,0.007370546,0.008745138,446.963497,575.4616451,1022.425142,dry,,auto,dry_delete
2025/06/14 16:10,22.028,77.58033333,4.901666667,23.39666667,24.22833333,167.4,23.8125,25.38666667,22.9332,50.11416667,18.6212,54.993,0.130037622,0.007362833,0.008770097,457.6773709,563.5264665,1021.203837,dry,,auto,reheat
2025/06/14 16:20,21.9552,78.3785,4.618333333,23.44166667,24.32666667,174.5,23.88416667,25.5475,22.8596,50.212,18.5082,54.93066667,0.130069955,0.007301749,0.008747808,470.4096712,568.8156998,1039.225371,dry,,auto,reheat
2025/06/14 16:30,21.92906667,79.15433333,4.1,23.41833333,24.33666667,183.6,23.8775,25.59,22.7741,50.401,18.3249,54.91908333,0.130107536,0.007215695,0.008735163,494.4327946,581.7690729,1076.201867,dry,,auto,reheat
2025/06/14 16:40,21.89226667,79.38983333,4.018333333,23.175,24.08333333,182.8,23.62916667,25.25833333,22.6888,50.50591667,18.1485,55.35691667,0.13014505,0.007192695,0.008707759,493.1415165,593.8520538,1086.99357,dry,,auto,reheat
2025/06/14 16:50,21.9424,79.912,4.808333333,23.03166667,23.87333333,173.1,23.4525,25.07,22.5945,50.81908333,18.2668,55.84466667,0.130186547,0.007311875,0.00871178,455.8036901,566.2244745,1022.028165,dry,,auto,reheat
2025/06/14 17:00,21.99173333,80.04583333,4.041666667,23.115,24.01166667,185.9,23.56333333,25.30333333,22.5305,51.30258333,18.1224,55.75258333,0.130214726,0.007232823,0.008761234,497.7527778,576.869585,1074.622363,dry,,auto,reheat
2025/06/14 17:10,21.9688,79.84783333,4.081666667,23.07333333,23.97166667,185.2,23.5225,25.315,22.4598,51.38425,18.0683,55.79325,0.130245869,0.007213368,0.008737268,496.4021097,574.8348491,1071.236959,dry,,auto,reheat
2025/06/14 17:20,21.9504,79.54683333,4.388333333,23.11333333,23.95833333,176,23.53583333,25.17916667,22.388,51.56225,18.1629,55.82241667,0.127092443,0.007260627,0.008729153,466.6599557,539.7165845,1006.37654,dry,,auto,reheat
2025/06/14 17:30,21.98426667,79.10883333,4.203333333,23.17333333,24.01,179.5,23.59166667,25.22083333,22.3549,52.06466667,18.1903,55.8205,0.124110079,0.007273065,0.008797443,473.1758134,519.4581589,992.6339723,dry,,auto,reheat
2025/06/14 17:40,22.01173333,79.18883333,4.676666667,23.165,23.975,163.5,23.57,25.14416667,22.3224,52.41716667,18.2506,56.15183333,0.123872233,0.007344942,0.0088401,463.2075062,506.9152742,970.1227804,dry,,auto,reheat
2025/06/14 17:50,21.8672,80.85883333,5.231666667,22.95666667,23.72333333,154.7,23.34,24.745,22.2904,52.83441667,18.3115,56.73783333,0.123592203,0.00745108,0.008893884,445.9972298,494.2187996,940.2160295,dry,,auto,reheat
2025/06/14 18:00,21.71653333,83.14983333,5.111666667,23.13833333,23.88,150.8,23.50916667,25.00583333,22.2527,53.71066667,18.3293,57.04341667,0.120756839,0.007500201,0.009022465,459.7408998,476.2528646,935.9937643,dry,,auto,reheat
2025/06/14 18:10,21.63466667,84.46666667,4.995,23.52833333,24.30833333,156.8,23.91833333,25.55416667,22.2294,54.10966667,18.6541,56.22208333,0.123051674,0.007544919,0.009077435,471.5985032,442.0985461,913.6970493,dry,,auto,reheat
2025/06/14 18:20,21.5312,85.881,5.028333333,23.63333333,24.41166667,158.3,24.0225,25.72583333,22.2245,54.25516667,18.6342,56.35066667,0.122990829,0.007552744,0.009099444,475.7833912,443.7310819,919.514473,dry,,auto,reheat
2025/06/14 18:30,21.51093333,86.36083333,5.54,23.70666667,24.49833333,154.4,24.1025,25.76583333,22.2262,54.74216667,18.8305,56.30216667,0.123807747,0.007640682,0.009183304,477.6641069,422.5116434,900.1757503,dry,,auto,reheat
2025/06/14 18:40,21.53413333,86.96166667,5.936666667,23.50166667,24.285,143.2,23.89333333,25.455,22.2304,55.12041667,18.845,57.06533333,0.123931782,0.007752682,0.009250073,464.1595428,421.6613467,885.8208895,dry,,auto,reheat
2025/06/14 18:50,21.53146667,87.4455,5.72,23.635,24.44833333,150.6,24.04166667,25.7525,22.2025,55.47191667,18.8457,57.08525,0.12381769,0.007755759,0.009293913,476.3214162,417.7099522,894.0313684,dry,,auto,reheat
